store,address,city,district,lng,lat
포천점,경기도 포천시 구절초로 19,경기도,포천시,127.20245459999998,37.8957892
포항양덕점,경상북도 포항시 북구 양덕동 467-1,경상북도,포항시,129.38563059999998,36.0896655
포항원리점,경상북도 포항시 남구 오천읍 원리 932-3,경상북도,포항시,129.40452050000002,35.967770200000004
풍납점,서울특별시 송파구 토성로 65,서울특별시,송파구,127.1173696,37.52891270000001
풍덕천점,경기도 용인시 수지구 풍덕천로 107,경기도,용인시,127.09391570000001,37.3223735
하남덕풍점,경기도 하남시 신장로 169-1,경기도,하남시,127.20034229999999,37.5405302
하당우성점,전라남도 목포시 상동 886 우성상가 106호 ,전라남도,목포시,126.4218125,34.802444799999996
하동점,경상남도 하동군 하동읍 읍내리 302-18 ,경상남도,하동군,127.746775,35.0708342
한남점,서울특별시 용산구 한남대로21길 27,서울특별시,용산구,127.00646809999999,37.5336753
한성대역점,서울특별시 성북구 삼선교로 36-1,서울특별시,성북구,127.00980020000002,37.588079799999996
한세대점,경기도 군포시 고산로151번길 17,경기도,군포시,126.95590190000001,37.3473127
한울마을점,경기도 파주시 동패로 98,경기도,파주시,126.74024469999999,37.7114661
한티역점,서울특별시 강남구 선릉로 313,서울특별시,강남구,127.0519545,37.4976136
함양점,경상남도 함양군 함양읍 용평리 701-7 ,경상남도,함양군,127.7276218,35.5199112
합덕점,충청남도 당진시 합덕읍 운산리 267-15 ,충청남도,당진시,126.77321409999999,36.8086927
합정역점,서울특별시 마포구 독막로2길 6,서울특별시,마포구,126.9146252,37.5482962
해남점,전라남도 해남군 해남읍 성내리 28-4 ,전라남도,해남군,126.59832279999999,34.5718129
해운대점,부산광역시 해운대구 좌동 1328번지 영남아파트제상가 108-106 ,부산광역시,해운대구,129.1835919,35.1674435
행당점,서울특별시 성동구 행당로 75,서울특별시,성동구,127.02766329999999,37.5566615
행신서정점,경기도 고양시 덕양구 서정마을1로 4-9,경기도,고양시,126.84545379999999,37.6187798
행신점,경기도 고양시 덕양구 중앙로 554,경기도,고양시,126.83591229999999,37.62369210000001
호계도서관점,경기도 안양시 동안구 귀인로 94,경기도,안양시,126.95013780000001,37.3818595
홍성상설시장점,충청남도 홍성군 홍성읍 오관리 221-7,충청남도,홍성군,126.6643985,36.60055870000001
홍제점,서울특별시 서대문구 통일로 414,서울특별시,서대문구,126.94707050000001,37.5864867
홍천점,강원도 홍천군 홍천읍 홍천로5길 15,강원도,홍천군,127.8828551,37.6899756
화곡본동시장점,서울특별시 강서구 까치산로 45,서울특별시,강서구,126.8449152,37.543418100000004
화랑대역점,서울특별시 노원구 노원로1길 67,서울특별시,노원구,127.08365819999999,37.62083270000001
화성기안점,경기도 화성시 효행로 291번길 6-2,경기도,화성시,126.9745773,37.222143700000004
화성남양점,경기도 화성시 남양읍 남양시장로66번길 10-7,경기도,화성시,126.8160068,37.207998499999995
화성반월초점,경기도 화성시 효행로 1337-23,경기도,화성시,127.0618121,37.2253506
화성발안점,경기도 화성시 향남읍 3.1만세로 1110,경기도,화성시,126.90872920000001,37.1325452
화성봉담점,경기도 화성시 봉담읍 동화길 91,경기도,화성시,126.958805,37.2165605
화성송산점,경기도 화성시 화산중앙로 27,경기도,화성시,127.0135298,37.2066797
화성조암점,경기도 화성시 우정읍 조암로 14,경기도,화성시,126.81959590000001,37.0844532
화성향남1점,경기도 화성시 향남읍 행정서로3길 4-56,경기도,화성시,126.91771770000001,37.130078499999996
화정점,경기도 고양시 덕양구 백양로 51,경기도,고양시,126.83328529999999,37.63028
화정힐스테이트점,광주광역시 서구 화정동 935,광주광역시,서구,126.88552549999999,35.1448491
화천사창리점,강원도 화천군 사내면 사내로 46-1,강원도,화천군,127.52111070000001,38.0720665
화천점,강원도 화천군 화천읍 중앙로 28,강원도,화천군,127.7068814,38.1037545
횡성점,강원도 횡성군 횡성읍 삼일로 3-1,강원도,횡성군,127.9863601,37.489869899999995
후암점,서울특별시 용산구 후암로 3-1,서울특별시,용산구,126.9782278,37.546255200000004
휘경점,서울특별시 동대문구 사가정로 222,서울특별시,동대문구,127.0696574,37.5785474
흑석명수대점,서울특별시 동작구 현충로 119,서울특별시,동작구,126.9672021,37.5077817
