store,address,city,district,lat,lng
문막점,강원도 원주시 문막읍 원문로 1832 (문막리),강원도,원주시,37.30985379999999,127.8183332
원주명륜점,강원도 원주시 남원로 623 (명륜동),강원도,원주시,37.3389402,127.95159140000001
원주점,강원도 원주시 천사로 155-1 (일산동),강원도,원주시,37.3494297,127.94161880000001
원주혁신점,강원도 원주시 미래로 37 1층 104호,강원도,원주시,37.327054499999996,127.98766709999998
인제원통점,강원도 인제군 인제읍 인제로206번길 38,강원도,인제군,38.0664054,128.1751527
철원점,강원도 철원군 갈말읍 삼부연로7번길 6 (신철원리),강원도,철원군,38.145413899999994,127.3088388
춘천석사점,강원도 춘천시 공지로 220 (효자동),강원도,춘천시,37.8630323,127.73938390000002
춘천후평점,강원도 춘천시 춘천로 247 (효자동),강원도,춘천시,37.8792414,127.7410025
태백점,강원도 태백시 황지로 36,강원도,태백시,37.16194539999999,128.9910088
알펜시아점,"강원도 평창군 대관령면 솔봉로 325, 101동 (용산리, 알펜시아리조트)",강원도,평창군,37.6574511,128.6743436
휘닉스파크점,"강원도 평창군 봉평면 태기로 174 (면온리, 보광휘닉스파크)",강원도,평창군,37.5800555,128.3196196
대명비발디파크점,"강원도 홍천군 서면 한치골길 262, 오크동 지하상가 (팔봉리, 대명비발디파크)",강원도,홍천군,37.640787700000004,127.68763159999999
홍천점,강원도 홍천군 홍천읍 홍천로 327 (희망리),강원도,홍천군,37.68861029999999,127.8817293
횡성점,강원 횡성군 횡성읍 문정로 57 (읍상리 306-1),강원도,횡성군,37.488473,127.98955590000001
계룡점,"충청남도 계룡시 엄사면 번영로 12, 1층 103호 (엄사리, 계룡오피스텔)",충청남도,계룡시,36.2882739,127.2437668
공주점,충청남도 공주시 신관로 31 (신관동),충청남도,공주시,36.470699100000004,127.13195729999998
논산점,충청남도 논산시 중앙로 219 (내동),충청남도,논산시,36.1874079,127.1015565
당진점,"충청남도 당진시 무수동로 230 (읍내동, 도미노피자)",충청남도,당진시,36.8957354,126.63734960000001
대천점,충청남도 보령시 작은오랏1길 27 (동대동),충청남도,보령시,36.3463463,126.60299679999999
서산점,충청남도 서산시 안견로 274,충청남도,서산시,36.7774268,126.4531666
서산테크노밸리점,충청남도 서산시 성연면 성연4로 27-28 유림빌딩 1층,충청남도,서산시,36.8234184,126.44996540000001
배방점,"충청남도 아산시 배방읍 북수서로 35, 동현빌딩 105호 (북수리)",충청남도,아산시,36.773810600000004,127.069135
아산온양점,충청남도 아산시 온천대로 1385 (방축동),충청남도,아산시,36.7843146,126.99230949999999
성정점,"충청남도 천안시 서북구 서부대로 578, 1층 (성정동, 우정주택)",충청남도,천안시,36.8186812,127.1314294
천안성성점,충청남도 천안시 서북구 한들1로 152-60,충청남도,천안시,36.8347638,127.1203416
천안신방점,충청남도 천안시 신촌로 41,충청남도,천안시,36.7880677,127.12314950000001
천안쌍용점,"충청남도 천안시 서북구 불당5길 19 (불당동, 다리타운빌딩)",충청남도,천안시,36.8031671,127.10937369999999
천안원성점,"충청남도 천안시 동남구 충절로 128, 원흥빌딩 1층 (원성동)",충청남도,천안시,36.8074816,127.1582905
천안청당점,충청남도 천안시 동남구 광풍로 1863 (청당동),충청남도,천안시,36.784688,127.1459794
홍성내포점,충청남도 홍성군 홍북읍 충남대로 140 SFC타워 101호,충청남도,홍성군,36.656101,126.6862649
홍성점,충청남도 홍성군 홍성읍 홍성천길 318 (대교리),충청남도,홍성군,36.603906099999996,126.6709357
음성금왕점,충청북도 음성군 금왕읍 무극로 200 (무극리),충청북도,음성군,36.9906599,127.58396929999999
충북혁신점,충북 음성군 맹동면 두레로 23,충청북도,음성군,36.9118524,127.54784769999999
제천점,충청북도 제천시 용두천로 140 (교동),충청북도,제천시,37.1395295,128.214488
증평점,충청북도 증평군 증평읍 중앙로 179 (창동리),충청북도,증평군,36.782534399999996,127.57922669999999
오송점,"충청북도 청주시 흥덕구 오송읍 오송생명로 208-9, 102호 (만수리, 리움오피스텔)",충청북도,청주시,36.630152100000004,127.3323259
오창점,충청북도 청주시 청원구 오창읍 과학산업2로 363 (양청리),충청북도,청주시,36.7149448,127.4220088
상당점,"충청북도 청주시 청원구 공항로 101, 1층 103호 (율량동, 은곡빌딩)",충청북도,청주시,36.6661958,127.48609240000002
청주가경점,충청북도 청주시 흥덕구 2순환로 1270 (가경동),충청북도,청주시,36.6230076,127.4318711
청주산남점,충청북도 청주시 서원구 구룡산로 237,충청북도,청주시,36.6160999,127.47154850000001
청주용암점,충청북도 청주시 상당구 단재로 123 (영운동),충청북도,청주시,36.6184271,127.498204
청주충북대점,충청북도 청주시 서원구 1순환로 684 (사창동),충청북도,청주시,36.632624799999995,127.46061019999999
충주점,충청북도 충주시 갱고개로 175-1 (연수동),충청북도,충주시,36.986639600000004,127.9390138
송촌점,대전광역시 대덕구 계족산로 25 (중리동),대전광역시,대덕구,36.362182399999995,127.43438770000002
신탄진점,대전광역시 대덕구 신탄진로 800-1 (신탄진동),대전광역시,대덕구,36.448997799999994,127.42953429999999
가오점,대전광역시 동구 은어송로 75 (가오동),대전광역시,동구,36.3073946,127.4570614
대전대동점,대전광역시 동구 계족로 194-37 (대동),대전광역시,동구,36.331018900000004,127.4436953
대전도안점,대전광역시 서구 도안동로 31번길 11-15,대전광역시,서구,36.3071351,127.351949
대전용문점,"대전광역시 서구 도산로 335, 1층 (용문동)",대전광역시,서구,36.3354307,127.3891348
대전월평점,"대전광역시 서구 월평로 69, 1층 (월평동)",대전광역시,서구,36.3563425,127.36492630000001
둔산점,대전광역시 서구 문정로 170 (둔산동),대전광역시,서구,36.3494265,127.39547379999999
대덕점,"대전광역시 유성구 와룡로 3, 비씨엠빌딩 1층 (송강동)",대전광역시,유성구,36.4284656,127.38549909999999
대전노은점,대전광역시 유성구 노은동로240번길 67 (지족동),대전광역시,유성구,36.383159,127.32087050000001
유성점,대전광역시 유성구 어은로 44 (어은동),대전광역시,유성구,36.362357,127.3575697
대전유천점,대전광역시 중구 계백로 1606-1,대전광역시,중구,36.318428499999996,127.39858249999999
거제고현점,경상남도 거제시 거제중앙로 1808-1 1충,경상남도,거제시,34.8801675,128.6275101
거제수양점,"경상남도 거제시 해명로 22-10, 1층101호 (수월동)",경상남도,거제시,34.8945605,128.6422366
옥포아주점,경상남도 거제시 거제대로 3587,경상남도,거제시,34.878285999999996,128.69388600000002
장승포점,"경상남도 거제시 능포로 108, 102동 106호 (능포동, 동헌하이츠)",경상남도,거제시,34.873171500000005,128.7309428
거창점,경상남도 거창군 거창읍 중앙로 182 (대동리),경상남도,거창군,35.688201299999996,127.9182875
김해내동점,"경상남도 김해시 금관대로 1340, 1층 (내동)",경상남도,김해시,35.2425638,128.86508940000002
김해어방점,"경상남도 김해시 인제로 146, 1층 (어방동)",경상남도,김해시,35.2416984,128.9041922
김해율하점,경상남도 김해시 율하2로 122 122,경상남도,김해시,35.169197499999996,128.814118
김해진영점,"경상남도 김해시 진영읍 장등로19번길 85, 1층 (진영리)",경상남도,김해시,35.3101345,128.7271599
장유점,경상남도 김해시 능동로 15-1 (삼문동),경상남도,김해시,35.196233899999996,128.79526529999998
마산교방점,경남 마산시 합포구 북성로 48 (상남동),경상남도,마산시,35.211643,128.572152
마산내서점,"경상남도 창원시 마산회원구 내서읍 경남대로 987-1 (삼계리, 도미노피자)",경상남도,창원시,35.2383244,128.50392490000002
마산산호점,경상남도 창원시 마산합포구 합포로 242 (산호동),경상남도,창원시,35.218831099999996,128.5873172
마산월영점,경상남도 마산시 마산합포구 월영남로 2,경상남도,마산시,35.178599,128.55818
밀양점,경상남도 밀양시 백민로1길 1 (내이동),경상남도,밀양시,35.493185600000004,128.74793229999997
사천점,경상남도 사천시 사천읍 진삼로 1389 (사주리),경상남도,사천시,35.0758326,128.0838764
양산범어점,경상남도 양산시 물금읍 범구로 42 (범어리),경상남도,양산시,35.3259291,129.0151981
양산웅상점,경상남도 양산시 웅상대로 1257 (삼호동),경상남도,양산시,35.4103125,129.1646413
양산중부점,경상남도 양산시 양산역로 103 (중부동),경상남도,양산시,35.3385181,129.0291217
진주경상대점,경상남도 진주시 진주대로 624-4 (가좌동),경상남도,진주시,35.1620786,128.1068926
진주교대점,경상남도 진주시 진양호로 392 (신안동),경상남도,진주시,35.1872549,128.0703278
진주초전점,경상남도 진주시 대신로 476,경상남도,진주시,35.2031362,128.116313
진해용원점,경상남도 창원시 진해구 용원로 55 (용원동),경상남도,창원시,35.0995602,128.8153182
진해충무점,"경상남도 창원시 진해구 충장로 164 (충무동, 도미노피자)",경상남도,창원시,35.1519093,128.66999209999997
창원반송점,경상남도 창원시 성산구 반송로 44-1,경상남도,창원시,35.24103289999999,128.6619628
창원북면점,경상남도 창원시 의창구 북면 천주로 603(화천리),경상남도,창원시,35.309666299999996,128.60188540000001
창원상남점,"경상남도 창원시 성산구 마디미동로 58, 103호 (상남동, 골든벨II빌딩)",경상남도,창원시,35.2191748,128.68319209999999
창원성주점,"경상남도 창원시 성산구 삼정자로72번길 29-1 (성주동, 창원 LAIM PLAZA 빌딩)",경상남도,창원시,35.195104799999996,128.7141209
창원소답점,경상남도 창원시 의창구 의안로2번길 5,경상남도,창원시,35.2618999,128.6242808
통영서호점,경상남도 통영시 중앙로 100-1 (서호동),경상남도,통영시,34.841934,128.4201247
통영죽림점,"경상남도 통영시 광도면 신죽2길 4 (죽림리, 위너스빌딩)",경상남도,통영시,34.87674439999999,128.4187743
경산사동점,경산북도 경산시 원효로 202(사동),경산북도,경산시,35.81857,128.758216
경산중방점,경상북도 경산시 경안로 249 (중방동),경상북도,경산시,35.829607200000005,128.7355719
하양점,경상북도 경산시 하양읍 대경로 657 (금락리),경상북도,경산시,35.9080368,128.8133828
경주보문점,"경상북도 경주시 보문로 549, 보문프라자 104호 (천군동)",경상북도,경주시,35.8354851,129.28482549999998
경주성건점,"경상북도 경주시 금성로395번길 3 (성건동, 서라벌빌딩)",경상북도,경주시,35.8529046,129.2066035
구미도량점,경상북도 구미시 야은로 413 (도량동),경상북도,구미시,36.137180799999996,128.3281804
구미상모점,경상북도 구미시 상모로 29 (상모동),경상북도,구미시,36.0892394,128.3534418
구미옥계점,경상북도 구미시 옥계북로 86 (옥계동),경상북도,구미시,36.1381114,128.4270469
구미인동점,경상북도 구미시 삼일로 12 (진평동),경상북도,구미시,36.1059642,128.4177843
김천성내점,경상북도 김천시 자산로 188-1 (성내동),경상북도,김천시,36.127080600000006,128.118312
김천혁신점,"경상북도 김천시 혁신6로 63 106호,107호",경상북도,김천시,36.1242988,128.1887499
문경점촌점,경상북도 문경시 모전로 108 (모전동),경상북도,문경시,36.5909787,128.1894988
상주서문점,경상북도 상주시 삼백로 120 (서문동),경상북도,상주시,36.4183093,128.156794
안동점,경상북도 안동시 경동로 638 (천리동),경상북도,안동시,36.563050200000006,128.727665
영주점,"경상북도 영주시 구성로 325 (영주동, 도미노피자)",경상북도,영주시,36.82143129999999,128.62502279999998
영천점,경상북도 영천시 망정1길 4 (망정동) 망정동 175-15,경상북도,영천시,35.975433,128.9485571
경북신도청점,경북 예천군 호명면 수변로 125 (서진타워) 106호,경상북도,예천군,36.574658299999996,128.4867666
왜관점,경상북도 칠곡군 왜관읍 중앙로 109 (왜관리),경상북도,칠곡군,35.98462429999999,128.398547
포항시청점,경상북도 포항시 남구 대이로 68,경상북도,포항시,36.0212112,129.3406852
포항오천점,"경상북도 포항시 남구 오천읍 냉천로 354, 1층 (문덕리, 세은빌딩)",경상북도,포항시,35.963379100000004,129.40772900000002
포항장량점,경상북도 포항시 북구 새천년대로1249번길 46 (장성동),경상북도,포항시,36.0773638,129.380864
포항죽도점,경상북도 포항시 북구 양학천로 179-1 (죽도동),경상북도,포항시,36.0279409,129.3644438
포항학산점,경상북도 포항시 북구 학산로 65-1 65-1 (학산동),경상북도,포항시,36.0501782,129.3694591
봉덕점,대구광역시 남구 봉덕로 66 (봉덕동),대구광역시,남구,35.8446432,128.5976661
대구성서점,대구광역시 달서구 이곡공원로1길 108,대구광역시,달서구,35.8557184,128.5087471
대구용산점,대구광역시 달서구 달구벌대로 1565 (죽전동),대구광역시,달서구,35.8509123,128.5378081
상인점,대구광역시 달서구 월배로 52,대구광역시,달서구,35.8131751,128.52034890000002
월성점,"대구광역시 달서구 학산로7길 27, 상가 101호 (월성동, 월성보성타운2단지)",대구광역시,달서구,35.8305018,128.5299955
대구다사점,대구광역시 달성군 다사읍 왕선로 54 (매곡리),대구광역시,달성군,35.8642833,128.464506
대구현풍점,"대구광역시 달성군 현풍면 테크노대로 24, 1층 108,109호(테크노플라자1)",대구광역시,달성군,35.6887178,128.4495901
대구화원점,대구광역시 달성군 화원읍 명천로 255,대구광역시,달성군,35.797861700000006,128.49124890000002
대구이시아폴리스점,"대구광역시 동구 팔공로 241 1층 111호, 112호(봉무동)",대구광역시,동구,35.92052279999999,128.6405025
대구효목점,대구광역시 동구 동부로 204,대구광역시,동구,35.878395899999994,128.6344339
반야월점,대구광역시 동구 경안로 799,대구광역시,동구,35.8734943,128.71360790000003
산격점,대구광역시 북구 동북로 138-1 (산격동),대구광역시,북구,35.9006167,128.6081746
칠곡점,대구광역시 북구 구암로 139-1 (동천동),대구광역시,북구,35.932050399999994,128.55629380000002
침산점,"대구광역시 북구 침산남로 165-2, 1층 (침산동)",대구광역시,북구,35.8878599,128.5940263
대구시지점,대구광역시 수성구 달구벌대로 3076 (시지동),대구광역시,수성구,35.8426876,128.6936119
만촌점,"대구광역시 수성구 무열로 113-1, 1층",대구광역시,수성구,35.868493900000004,128.648819
범어점,"대구광역시 수성구 동대구로 240, 상가 106호 (범어동, 청구푸른마을아파트)",대구광역시,수성구,35.8520599,128.62653229999998
지산범물점,"대구광역시 수성구 지범로 43-11, 1층 (지산동)",대구광역시,수성구,35.8269749,128.6269919
대구대봉점,대구광역시 중구 동덕로 86 (대봉동),대구광역시,중구,35.862396600000004,128.6033002
대구중앙점,대구광역시 중구 달구벌대로 1965 (대신동),대구광역시,중구,35.8642295,128.5791547
광양점,전라남도 광양시 사동로 93-1 (중동),전라남도,광양시,34.9477961,127.68749340000001
나주점,전라남도 나주시 나주로 208 (성북동),전라남도,나주시,35.0349529,126.7218879
목포북항점,전라남도 목포시 청호로 175,전라남도,목포시,34.8061926,126.3731851
목포하당점,전라남도 목포시 백년대로 393,전라남도,목포시,34.8084031,126.42916840000001
무안남악점,전라남도 무안군 삼향읍 남악5로72번길 24 (남악리),전라남도,무안군,34.8117632,126.4737601
순천조례점,전라남도 순천시 이수로 284 (조례동),전라남도,순천시,34.9518727,127.5154912
순천중앙점,전라남도 순천시 중앙로 181 (매곡동),전라남도,순천시,34.9620072,127.48417930000001
여수문수점,전라남도 여수시 문수로 76 (문수동),전라남도,여수시,34.7536739,127.70356159999999
여천점,전라남도 여수시 도원로 277 (학동),전라남도,여수시,34.7615055,127.66156070000001
군산점,"전라북도 군산시 백토로 142, A동 101호 (나운동)",전라북도,군산시,35.9665278,126.70545320000001
김제점,전라북도 김제시 동서로 284,전라북도,김제시,35.803422499999996,126.8977658
남원점,전라북도 남원시 용성로 166 1층,전라북도,남원시,35.41325820000001,127.3927807
완주점,전라북도 완주군 봉동읍 과학로 997 1동 1층 103호,전라북도,완주군,35.9580609,127.1253557
익산모현점,전라북도 익산시 군익로 499 (송학동),전라북도,익산시,35.9420291,126.94046780000001
익산영등점,전라북도 익산시 고봉로 18길 1(영등동),전라북도,익산시,35.953339299999996,126.9694317
전주금암점,"전라북도 전주시 덕진구 백제대로 658 (금암동, 도미노피자)",전라북도,전주시,35.8428999,127.1411767
전주서신점,전라북도 전주시 완산구 전룡로 30 (서신동),전라북도,전주시,35.8263013,127.1165438
전주송천점,전라북도 전주시 덕진구 송천중앙로 56 (송천동1가),전라북도,전주시,35.8520977,127.120153
전주인후점,전라북도 전주시 덕진구 견훤로 146 (인후동1가),전라북도,전주시,35.8251652,127.1615406
전주혁신점,전라북도 전주시 완산구 기지로 82 대방빌딩 102호,전라북도,전주시,35.838327,127.061135
전주효자점,"전라북도 전주시 완산구 백제대로 133 (효자동1가, 도미노피자)",전라북도,전주시,35.8047508,127.12325039999999
정읍점,전라북도 정읍시 우암로 88 (장명동),전라북도,정읍시,35.566384899999996,126.8605626
광주광산점,광주광역시 광산구 목련로 138 (월곡동),광주광역시,광산구,35.1717096,126.8128497
광주송정점,광주광역시 광산구 상무대로 305 (소촌동),광주광역시,광산구,35.143796,126.79904479999999
광주첨단점,"광주광역시 광산구 월계로 217, 105호 (쌍암동, 쌍암동첨단프라자)",광주광역시,광산구,35.213657299999994,126.84935540000001
광주주월점,"광주광역시 남구 봉선로 2, 1층 (주월동, 창신빌딩)",광주광역시,남구,35.1326944,126.901699
광주진월점,광주광역시 남구 효덕로 310 1층,광주광역시,남구,35.1110935,126.8963756
광주금남로점,광주광역시 동구 중앙로 214 (궁동),광주광역시,동구,35.1516508,126.91754650000001
광주문흥점,광주광역시 북구 서하로 339 (문흥동),광주광역시,북구,35.18704279999999,126.9176845
광주양산점,광주광역시 북구 하서로 344 (양산동),광주광역시,북구,35.2057527,126.8737675
광주운암점,"광주광역시 북구 서암대로 25, 1층 (운암동)",광주광역시,북구,35.1730489,126.88771229999999
광주금호점,광주광역시 서구 운천로 117 1층,광주광역시,서구,35.1430481,126.85745959999998
광주화정점,광주광역시 서구 상무대로 1070 (화정동),광주광역시,서구,35.1521695,126.87900659999998
울산공업탑점,울산광역시 남구 수암로 6 (신정동),울산광역시,남구,35.5317971,129.3087194
울산달동점,울산광역시 남구 번영로 98 (달동),울산광역시,남구,35.5344179,129.32975459999997
울산무거점,울산광역시 남구 삼호로 3 (무거동),울산광역시,남구,35.550007,129.2646835
울산삼산점,"울산광역시 남구 돋질로 246, 1층 (달동)",울산광역시,남구,35.543054,129.3319639
울산전하점,울산광역시 동구 방어진순환도로 735 (전하동),울산광역시,동구,35.5075449,129.42976140000002
울산호계점,울산광역시 북구 동대로 69-1 (호계동),울산광역시,북구,35.629286900000004,129.3590592
울산화봉점,울산광역시 북구 화봉로 143 (연암동),울산광역시,북구,35.5838815,129.3702241
언양점,"울산광역시 울주군 언양읍 북문5길 7, 2호 (신화빌라)",울산광역시,울주군,35.5705601,129.1250175
울산범서점,울산광역시 울주군 범서읍 대리로 105 (구영리),울산광역시,울주군,35.5657089,129.2495152
울산온산점,울산광역시 울주군 온산읍 신경3길 55 (덕신리),울산광역시,울주군,35.4304216,129.3068874
울산병영점,울산광역시 중구 평산1길 2 (약사동),울산광역시,중구,35.5676686,129.34124939999998
울산성안점,울산광역시 중구 성안로 134,울산광역시,중구,35.5726454,129.31499820000002
명지점,"부산광역시 강서구 명지오션시티10로 16, 201호 (명지동, 퀸덤1차링컨타운)",부산광역시,강서구,35.085581899999994,128.8976538
구서점,부산광역시 금정구 금강로 433 (구서동),부산광역시,금정구,35.2462193,129.0885672
부산대점,부산광역시 금정구 금정로 54,부산광역시,금정구,35.229369899999995,129.0864033
기장점,부산광역시 기장군 기장읍 차성동로154번길 2 (교리),부산광역시,기장군,35.2514374,129.2175396
정관점,부산광역시 기장군 정관면 용수로 23 (용수리),부산광역시,기장군,35.325738,129.1783196
대연점,부산광역시 남구 수영로 256 (대연동),부산광역시,남구,35.1351285,129.09457369999998
용호점,부산광역시 남구 용호로 64 (용호동),부산광역시,남구,35.125614899999995,129.1106352
동래점,"부산광역시 동래구 아시아드대로 203 (온천동, 도미노피자)",부산광역시,동래구,35.202487899999994,129.06565940000002
충렬사역점,부산광역시 동래구 반송로 217,부산광역시,동래구,35.200298,129.0976062
부산개금점,"부산광역시 부산진구 가야대로 467, 1층 (개금동)",부산광역시,부산진구,35.15352360000001,129.02315359999997
서면점,부산광역시 부산진구 전포대로 195 (전포동),부산광역시,부산진구,35.154131,129.065032
초읍점,부산광역시 부산진구 새싹로 86 (범전동),부산광역시,부산진구,35.1646492,129.0539329
덕천점,부산광역시 북구 만덕대로 116 (덕천동),부산광역시,북구,35.212918200000004,129.0173682
화명점,부산광역시 북구 화명신도시로 77 (화명동),부산광역시,북구,35.23104429999999,129.00996170000002
모라점,"부산광역시 사상구 사상로 520 (모라동, 도미노피자)",부산광역시,사상구,35.1904856,128.98946940000002
학장점,부산광역시 사상구 학감대로 226,부산광역시,사상구,35.1510495,128.9900883
괴정점,부산 사하구 사하로 169 (괴정동),부산광역시,사하구,35.096889700000006,128.9934087
다대포점,부산광역시 사하구 다대로 569번길 동재빌딩1층 (다대동),부산광역시,사하구,35.0556158,128.9701968
하단점,부산광역시 사하구 하신중앙로 333 (하단동),부산광역시,사하구,35.1054182,128.9664061
대신점,"부산광역시 서구 구덕로 303-1, 1층 (서대신동2가)",부산광역시,서구,35.110978100000004,129.0171075
수영점,"부산광역시 수영구 수영로 640-1, 1층 (광안동)",부산광역시,수영구,35.162820700000005,129.1144766
연산점,부산 연제구 중앙대로 1173 (1층),부산광역시,연제구,35.1922736,129.0797103
연제토곡점,"부산광역시 연제구 과정로 156, 1층",부산광역시,연제구,35.1853725,129.1074013
영도점,부산광역시 영도구 태종로 329-1 (청학동),부산광역시,영도구,35.096388299999994,129.06187930000002
반여재송점,"부산광역시 해운대구 반여로 23 (반여동, 도미노피자)",부산광역시,해운대구,35.1948598,129.11949109999998
부산반송점,부산광역시 해운대구 아랫반송로21번길 106 (반송동),부산광역시,해운대구,35.2281374,129.1487491
센텀점,부산광역시 해운대구 해운대로 535 (우동),부산광역시,해운대구,35.1603144,129.150694
해운대점,부산광역시 해운대구 해운대로 793 부산자생한방병원 상가 108호,부산광역시,해운대구,35.1696583,129.1751889
제주서귀포점,제주도 서귀포시 신서귀로 118,제주특별자치도,서귀포시,33.258926300000006,126.51060520000001
제주노형점,제주특별자치도 제주시 연북로 18 (노형동),제주특별자치도,제주시,33.4816934,126.4831128
제주이도점,제주 제주시 승천로 70 (1층),제주특별자치도,제주시,33.4923999,126.54235320000001
제주화북점,제주도 제주시 화삼로 19 (화북1동),제주특별자치도,제주시,33.5144395,126.57513059999998
세종보람점,"세종특별자치시 시청대로 209 금강르네상스 1층 107,108호",세종특별자치시,시청대로,36.4832761,127.2932554
세종아름점,"세종특별자치시 보듬3로 91, 115~116호 (아름동, 해피라움4)",세종특별자치시,보듬3로,36.5113505,127.2495746
조치원점,세종특별자치시 조치원읍 문화길 39 (침산리),세종특별자치시,조치원읍,36.602923,127.2892905
